station_id,tref,lthdd,ltcdd
"SANTA-ROSA_724957",57,3.559206,3.537303
"SANTA-ROSA_724957",58,4.087611,3.066393
"SANTA-ROSA_724957",59,4.654346,2.631075
"SANTA-ROSA_724957",60,5.262149,2.239562
"SANTA-ROSA_724957",61,5.897331,1.875428
"SANTA-ROSA_724957",62,6.57358,1.555099
"SANTA-ROSA_724957",63,7.29911,1.278576
"SANTA-ROSA_724957",64,8.057495,1.040383
"SANTA-ROSA_724957",65,8.865161,.8459959
"SANTA-ROSA_724957",66,9.711157,.6954141
"SANTA-ROSA_724957",67,10.57358,.5585216
"SANTA-ROSA_724957",68,11.45243,.4380561
"SANTA-ROSA_724957",69,12.35318,.3367556
"SANTA-ROSA_724957",70,13.28131,.2655715
"SANTA-ROSA_724957",71,14.2204,.2080767
"SANTA-ROSA_724957",72,15.17317,.1587953
"SANTA-ROSA_724957",73,16.12594,.1122519
"SANTA-ROSA_724957",74,17.08419,.073922
"SANTA-ROSA_724957",75,18.05339,.0438056
"SOUTH-LAKE-TAHOE_725847",55,12.79398,2.209445
"SOUTH-LAKE-TAHOE_725847",56,13.48939,1.905544
"SOUTH-LAKE-TAHOE_725847",57,14.20123,1.61807
"SOUTH-LAKE-TAHOE_725847",58,14.94045,1.360712
"SOUTH-LAKE-TAHOE_725847",59,15.70979,1.127995
"SOUTH-LAKE-TAHOE_725847",60,16.49281,.9117043
"SOUTH-LAKE-TAHOE_725847",61,17.295,.714579
"SOUTH-LAKE-TAHOE_725847",62,18.1191,.5393566
"SOUTH-LAKE-TAHOE_725847",63,18.96235,.386037
"SOUTH-LAKE-TAHOE_725847",64,19.84121,.2628337
"SOUTH-LAKE-TAHOE_725847",65,20.74743,.1697467
"SOUTH-LAKE-TAHOE_725847",66,21.68378,.1067762
"SOUTH-LAKE-TAHOE_725847",67,22.64203,.0657084
"SOUTH-LAKE-TAHOE_725847",68,23.6167,.0410678
"SOUTH-LAKE-TAHOE_725847",69,24.60233,.0273785
"SOUTH-LAKE-TAHOE_725847",70,25.59069,.0164271
"SOUTH-LAKE-TAHOE_725847",71,26.58179,.0082136
"SOUTH-LAKE-TAHOE_725847",72,27.5729,0
"SOUTH-LAKE-TAHOE_725847",73,28.57221,0
"SOUTH-LAKE-TAHOE_725847",74,29.57153,0
"SOUTH-LAKE-TAHOE_725847",75,30.57084,0
"STOCKTON_724920",55,2.647502,8.380561
"STOCKTON_724920",56,3.060917,7.794661
"STOCKTON_724920",57,3.498973,7.233402
"STOCKTON_724920",58,3.96167,6.696783
"STOCKTON_724920",59,4.440794,6.176591
"STOCKTON_724920",60,4.944559,5.68104
"STOCKTON_724920",61,5.456537,5.193703
"STOCKTON_724920",62,5.982204,4.722793
"STOCKTON_724920",63,6.524298,4.262834
"STOCKTON_724920",64,7.088295,3.827515
"STOCKTON_724920",65,7.676934,3.416838
"STOCKTON_724920",66,8.284737,3.028063
"STOCKTON_724920",67,8.919918,2.661191
"STOCKTON_724920",68,9.571527,2.316222
"STOCKTON_724920",69,10.2423,1.984942
"STOCKTON_724920",70,10.93771,1.68104
"STOCKTON_724920",71,11.65503,1.399042
"STOCKTON_724920",72,12.39699,1.144422
"STOCKTON_724920",73,13.18001,.9253936
"STOCKTON_724920",74,13.99042,.7364818
"STOCKTON_724920",75,14.82546,.5722108
"TORRANCE_722955",55,.4900753,6.948665
"TORRANCE_722955",56,.7118412,6.171116
"TORRANCE_722955",57,.9828885,5.442847
"TORRANCE_722955",58,1.305955,4.769336
"TORRANCE_722955",59,1.683778,4.145106
"TORRANCE_722955",60,2.105407,3.570158
"TORRANCE_722955",61,2.576318,3.039014
"TORRANCE_722955",62,3.093771,2.557153
"TORRANCE_722955",63,3.644079,2.108145
"TORRANCE_722955",64,4.232718,1.700205
"TORRANCE_722955",65,4.851471,1.316906
"TORRANCE_722955",66,5.516769,.9828885
"TORRANCE_722955",67,6.236824,.7063655
"TORRANCE_722955",68,7.008898,.476386
"TORRANCE_722955",69,7.838467,.3066393
"TORRANCE_722955",70,8.736482,.2053388
"TORRANCE_722955",71,9.664614,.1341547
"TORRANCE_722955",72,10.61738,.0876112
"TORRANCE_722955",73,11.58932,.0602327
"TORRANCE_722955",74,12.56674,.0410678
"TORRANCE_722955",75,13.5551,.0273785
"TRUCKEE-TAHOE_725846",55,12.95003,2.565366
"TRUCKEE-TAHOE_725846",56,13.63723,2.253251
"TRUCKEE-TAHOE_725846",57,14.33812,1.952088
"TRUCKEE-TAHOE_725846",58,15.04997,1.667351
"TRUCKEE-TAHOE_725846",59,15.78919,1.407255
"TRUCKEE-TAHOE_725846",60,16.54483,1.160849
"TRUCKEE-TAHOE_725846",61,17.32238,.9418207
"TRUCKEE-TAHOE_725846",62,18.13005,.7474332
"TRUCKEE-TAHOE_725846",63,18.95414,.5749487
"TRUCKEE-TAHOE_725846",64,19.80561,.4271047
"TRUCKEE-TAHOE_725846",65,20.68446,.3066393
"TRUCKEE-TAHOE_725846",66,21.59617,.2190281
"TRUCKEE-TAHOE_725846",67,22.52977,.1505818
"TRUCKEE-TAHOE_725846",68,23.47707,.1013005
"TRUCKEE-TAHOE_725846",69,24.43806,.0629706
"TRUCKEE-TAHOE_725846",70,25.41547,.0383299
"TRUCKEE-TAHOE_725846",71,26.39836,.0246407
"TRUCKEE-TAHOE_725846",72,27.38946,.0164271
"TRUCKEE-TAHOE_725846",73,28.38056,.0082136
"TRUCKEE-TAHOE_725846",74,29.3744,0
"TRUCKEE-TAHOE_725846",75,30.37098,0
"TWENTYNINE-PALMS_690150",55,2.179329,15.07187
"TWENTYNINE-PALMS_690150",56,2.49692,14.38741
"TWENTYNINE-PALMS_690150",57,2.836413,13.72758
"TWENTYNINE-PALMS_690150",58,3.19781,13.08966
"TWENTYNINE-PALMS_690150",59,3.581109,12.47365
"TWENTYNINE-PALMS_690150",60,3.975359,11.87132
"TWENTYNINE-PALMS_690150",61,4.375085,11.26899
"TWENTYNINE-PALMS_690150",62,4.793977,10.68857
"TWENTYNINE-PALMS_690150",63,5.234771,10.13005
"TWENTYNINE-PALMS_690150",64,5.700205,9.596167
"TWENTYNINE-PALMS_690150",65,6.182067,9.081451
"TWENTYNINE-PALMS_690150",66,6.680356,8.580424
"TWENTYNINE-PALMS_690150",67,7.19781,8.095825
"TWENTYNINE-PALMS_690150",68,7.728953,7.627652
"TWENTYNINE-PALMS_690150",69,8.26831,7.167693
"TWENTYNINE-PALMS_690150",70,8.826831,6.726899
"TWENTYNINE-PALMS_690150",71,9.390828,6.294319
"TWENTYNINE-PALMS_690150",72,9.971252,5.87269
"TWENTYNINE-PALMS_690150",73,10.56263,5.46475
"TWENTYNINE-PALMS_690150",74,11.15948,5.062286
"TWENTYNINE-PALMS_690150",75,11.76181,4.668036
"UKIAH_725905",55,3.49076,6.239562
"UKIAH_725905",56,3.980835,5.733059
"UKIAH_725905",57,4.487338,5.240246
"UKIAH_725905",58,5.01848,4.769336
"UKIAH_725905",59,5.568789,4.323066
"UKIAH_725905",60,6.151951,3.904175
"UKIAH_725905",61,6.748802,3.504449
"UKIAH_725905",62,7.364819,3.12115
"UKIAH_725905",63,7.997262,2.754278
"UKIAH_725905",64,8.64887,2.406571
"UKIAH_725905",65,9.333333,2.08898
"UKIAH_725905",66,10.03149,1.790554
"UKIAH_725905",67,10.74606,1.505818
"UKIAH_725905",68,11.49076,1.251198
"UKIAH_725905",69,12.2601,1.021218
"UKIAH_725905",70,13.04586,.8049281
"UKIAH_725905",71,13.85353,.6160164
"UKIAH_725905",72,14.69952,.4599589
"UKIAH_725905",73,15.58111,.3449692
"UKIAH_725905",74,16.49281,.257358
"UKIAH_725905",75,17.42368,.1889117
"VAN-NUYS_722886",55,.6543463,9.782341
"VAN-NUYS_722886",56,.8733744,8.999315
"VAN-NUYS_722886",57,1.138946,8.265572
"VAN-NUYS_722886",58,1.448323,7.578371
"VAN-NUYS_722886",59,1.798768,6.929501
"VAN-NUYS_722886",60,2.176591,6.30527
"VAN-NUYS_722886",61,2.595483,5.724846
"VAN-NUYS_722886",62,3.04449,5.177276
"VAN-NUYS_722886",63,3.52909,4.66256
"VAN-NUYS_722886",64,4.043806,4.17796
"VAN-NUYS_722886",65,4.5859,3.720739
"VAN-NUYS_722886",66,5.158111,3.290897
"VAN-NUYS_722886",67,5.760438,2.893908
"VAN-NUYS_722886",68,6.390144,2.527036
"VAN-NUYS_722886",69,7.049966,2.187543
"VAN-NUYS_722886",70,7.739904,1.878166
"VAN-NUYS_722886",71,8.459959,1.596167
"VAN-NUYS_722886",72,9.212868,1.34976
"VAN-NUYS_722886",73,9.984941,1.125257
"VAN-NUYS_722886",74,10.77344,.9144422
"VAN-NUYS_722886",75,11.58385,.7255304
"VANDENBERG-AFB_723930",55,2.001369,1.916496
"VANDENBERG-AFB_723930",56,2.502396,1.418207
"VANDENBERG-AFB_723930",57,3.08282,.9993156
"VANDENBERG-AFB_723930",58,3.775496,.6926762
"VANDENBERG-AFB_723930",59,4.542094,.4599589
"VANDENBERG-AFB_723930",60,5.382615,.3011636
"VANDENBERG-AFB_723930",61,6.28063,.202601
"VANDENBERG-AFB_723930",62,7.206023,.128679
"VANDENBERG-AFB_723930",63,8.153319,.073922
"VANDENBERG-AFB_723930",64,9.119781,.0438056
"VANDENBERG-AFB_723930",65,10.09993,.0246407
"VANDENBERG-AFB_723930",66,11.09103,.0136893
"VANDENBERG-AFB_723930",67,12.08487,.0082136
"VANDENBERG-AFB_723930",68,13.07871,.0027379
"VANDENBERG-AFB_723930",69,14.07529,0
"VANDENBERG-AFB_723930",70,15.07461,0
"VANDENBERG-AFB_723930",71,16.07392,0
"VANDENBERG-AFB_723930",72,17.07324,0
"VANDENBERG-AFB_723930",73,18.07255,0
"VANDENBERG-AFB_723930",74,19.07187,0
"VANDENBERG-AFB_723930",75,20.07118,0
"VISALIA_723896",55,2.869268,9.960301
"VISALIA_723896",56,3.279945,9.371663
"VISALIA_723896",57,3.701574,8.793977
"VISALIA_723896",58,4.13963,8.22998
"VISALIA_723896",59,4.583162,7.676934
"VISALIA_723896",60,5.062286,7.156742
"VISALIA_723896",61,5.557837,6.652977
"VISALIA_723896",62,6.072553,6.168378
"VISALIA_723896",63,6.600958,5.697467
"VISALIA_723896",64,7.151266,5.24846
"VISALIA_723896",65,7.709788,4.807666
"VISALIA_723896",66,8.290213,4.388775
"VISALIA_723896",67,8.887064,3.986311
"VISALIA_723896",68,9.497604,3.597536
"VISALIA_723896",69,10.12457,3.225188
"VISALIA_723896",70,10.77071,2.872005
"VISALIA_723896",71,11.42231,2.524298
"VISALIA_723896",72,12.0794,2.182067
"VISALIA_723896",73,12.75838,1.861739
"VISALIA_723896",74,13.45927,1.563313
"VISALIA_723896",75,14.17659,1.278576
"YUBA-CO_724838",55,2.595483,9.18549
"YUBA-CO_724838",56,3.000684,8.588638
"YUBA-CO_724838",57,3.419576,8.010951
"YUBA-CO_724838",58,3.874059,7.466119
"YUBA-CO_724838",59,4.344969,6.934976
"YUBA-CO_724838",60,4.826831,6.417522
"YUBA-CO_724838",61,5.319644,5.91102
"YUBA-CO_724838",62,5.837098,5.431896
"YUBA-CO_724838",63,6.384668,4.980151
"YUBA-CO_724838",64,6.948665,4.544832
"YUBA-CO_724838",65,7.523614,4.120465
"YUBA-CO_724838",66,8.117727,3.712526
"YUBA-CO_724838",67,8.728269,3.323751
"YUBA-CO_724838",68,9.352498,2.951403
"YUBA-CO_724838",69,10.00411,2.603696
"YUBA-CO_724838",70,10.67214,2.272416
"YUBA-CO_724838",71,11.36208,1.963039
"YUBA-CO_724838",72,12.06845,1.670089
"YUBA-CO_724838",73,12.78576,1.38809
"YUBA-CO_724838",74,13.52772,1.130732
"YUBA-CO_724838",75,14.29706,.9007529
