account_id,station,basetemp,nac_pre,nac_post,savings,site_number,base_post,nahc_post,cvnac_post,r2_post,nreads_post,begdate_post,enddate_post,lthdd_post,sebs_post,sehpdd_post,trefh_post,hpdd_post,senac_post,senahc_post,base_pre,nahc_pre,cvnac_pre,r2_pre,nreads_pre,begdate_pre,enddate_pre,lthdd_pre,sebs_pre,sehpdd_pre,trefh_pre,hpdd_pre,senac_pre,senahc_pre,iou_id,retrofit_start_date,retrofit_end_date,zipcode,ca_climate_zone,station_id,station_number,isvalid,station_name
FBDDJ3,NAPA-CO,58,541,483,58.00281,6,89,394,0.056,0.955,15,30-Jan-12,31-Mar-13,1555,39,0.0152995,58,0.2534257,27,24,81,460,0.041,0.937,36,29-Jan-09,29-Dec-11,1555,32,0.0131747,58,0.2958724,22,20,FBDDJ3,1/17/12,2/15/12,94903,2,NAPA-CO_724955,724955,1,NAPA-CO
S812VL,SAN-JOSE-REID,58,1068,889,178.5298,8,279,610,0.051,0.924,14,12-Feb-12,13-Mar-13,1129,52,0.0446157,58,0.5399939,45,50,316,752,0.067,0.702,37,12-Jan-09,11-Jan-12,1129,80,0.0733212,58,0.6659934,72,83,S812VL,1/21/12,3/16/12,95120,4,SAN-JOSE-REID_724946,724946,1,SAN-JOSE-REID
8WZD1Z,CONCORD,58,704,451,253.0977,9,180,272,0.047,0.95,21,2-Aug-11,1-Apr-13,1162,28,0.0122417,58,0.2336655,21,14,253,451,0.043,0.921,30,1-Feb-09,4-Jul-11,1162,41,0.0214928,58,0.3885465,30,25,8WZD1Z,8/2/11,10/14/11,94597,12,CONCORD_724936,724936,1,CONCORD
9IC5HT,MARYSVILLE-BEALE-AFB,59,862,796,65.09705,1,413,383,0.047,0.917,21,17-Aug-11,17-Apr-13,1476,50,0.0178603,59,0.2595205,37,26,376,485,0.02,0.976,30,17-Feb-09,19-Jul-11,1476,24,0.0096677,59,0.3287913,17,14,9IC5HT,8/2/11,10/25/11,95765,11,MARYSVILLE-BEALE-AFB_724837,724837,1,MARYSVILLE-BEALE-AFB
SEHDPS1526388264,SANDBERG,59,,,,11b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SEHDPS1526388264,8/24/11,7/27/12,91016,9,SANDBERG_723830,723830,1,SANDBERG
SEHDPS1526388359,LOS-ANGELES-DOWNTOWN,59,,,,12b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SEHDPS1526388359,10/10/11,2/28/12,91724,9,LOS-ANGELES-DOWNTOWN_722874,722874,1,LOS-ANGELES-DOWNTOWN
SGHDPS1526331746,LOS-ANGELES-DOWNTOWN,59,465,443,22.33569,13,128,315,0.028,0.995,5,27-Aug-12,27-Dec-12,398,13,0.0309788,59,0.7915577,12,12,185,280,0.063,0.837,30,2-Mar-10,27-Jul-12,398,37,0.0585586,59,0.7030022,29,23,SGHDPS1526331746,8/13/12,10/1/12,91107,9,LOS-ANGELES-DOWNTOWN_722874,722874,1,LOS-ANGELES-DOWNTOWN
SGHDPS1526215611,VAN-NUYS,59,624,369,255.2417,14,118,251,0.132,0.747,19,25-Jun-12,23-Dec-13,657,56,0.0538025,59,0.381483,49,35,232,392,0.114,0.611,28,26-Feb-10,24-May-12,657,98,0.0932771,59,0.5959976,71,61,SGHDPS1526215611,6/11/12,9/20/12,91423,9,VAN-NUYS_722886,722886,1,VAN-NUYS
SEHDPS1526388932,LOS-ANGELES-DOWNTOWN,59,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SEHDPS1526388932,8/9/11,9/17/11,91790,9,LOS-ANGELES-DOWNTOWN_722874,722874,1,LOS-ANGELES-DOWNTOWN
SEHDPS1526388512,VAN-NUYS,59,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SEHDPS1526388512,12/1/11,2/15/12,91321,9,VAN-NUYS_722886,722886,1,VAN-NUYS
9264652903,CAMP-PENDLETON,59,716,659,56.91168,17,213,446,0.093,0.91,10,8-Jun-12,11-Mar-13,1005,76,0.0494109,59,0.4440595,62,50,245,471,0.034,0.919,40,9-Feb-09,9-May-12,1005,34,0.0225383,59,0.468526,25,23,1386,5/22/12,6/19/12,92128,10,CAMP-PENDLETON_722926,722926,1,CAMP-PENDLETON
5708455284,CAMP-PENDLETON,59,575,510,64.79395,18b,231,280,0.027,0.984,11,8-May-12,8-Mar-13,1005,17,0.0117238,59,0.2783967,14,12,271,304,0.04,0.948,15,8-Feb-11,6-Apr-12,1005,34,0.0196543,59,0.3023583,23,20,5708455284,4/26/12,6/1/12,92040,10,CAMP-PENDLETON_722926,722926,1,CAMP-PENDLETON
9069281964,SAN-DIEGO-MONTGOMER,59,494,375,119.1102,19b,190,185,0.042,0.971,11,7-May-12,7-Mar-13,554,19,0.019131,59,0.3345494,16,11,206,288,0.027,0.94,39,5-Feb-09,5-Apr-12,554,18,0.0216247,59,0.5204381,13,12,9069281964,4/10/12,7/30/12,92115,7,SAN-DIEGO-MONTGOMER_722903,722903,1,SAN-DIEGO-MONTGOMER
E3RCZ8,LIVERMORE,59,691,345,345.7866,2,85,260,0.028,0.976,22,15-Jul-11,11-Apr-13,1678,13,0.0054275,59,0.1549674,10,9,132,559,0.081,0.856,17,12-Feb-10,14-Jun-11,1678,85,0.0352763,59,0.3332291,56,59,E3RCZ8,6/15/11,9/10/11,94526,12,LIVERMORE_724927,724927,1,LIVERMORE
9608731398,SAN-DIEGO-MONTGOMER,59,464,418,46.05905,20,179,239,0.07,0.955,10,23-May-12,22-Feb-13,554,35,0.0332543,59,0.4318947,29,18,200,264,0.034,0.908,39,24-Feb-09,24-Apr-12,554,21,0.0249901,59,0.4764912,16,14,1351,5/2/12,5/23/12,92117,7,SAN-DIEGO-MONTGOMER_722903,722903,1,SAN-DIEGO-MONTGOMER
NKP4ZU,CONCORD,59,830,609,220.6978,3,323,286,0.056,0.898,19,5-Oct-11,4-Apr-13,1334,46,0.0175228,59,0.214302,34,23,430,399,0.038,0.873,32,4-Feb-09,6-Sep-11,1334,42,0.0208204,59,0.2993103,31,28,NKP4ZU,10/1/11,11/21/11,94556,12,CONCORD_724936,724936,1,CONCORD
OVYM2X,OAKLAND,59,691,480,211.0589,4,231,249,0.054,0.861,19,21-Sep-11,21-Mar-13,1344,38,0.0180563,59,0.1851669,26,24,224,466,0.04,0.896,32,21-Jan-09,22-Aug-11,1344,41,0.0215543,59,0.3470877,28,29,OVYM2X,8/23/11,10/27/11,94619,3,OAKLAND_724930,724930,1,OAKLAND
4GY9LD,SAN-JOSE-INTL,59,471,407,64.68842,5,104,302,0.037,0.969,22,1-Jul-11,30-Mar-13,1159,20,0.0103682,59,0.26077,15,12,182,289,0.033,0.931,29,29-Jan-09,1-Jun-11,1159,23,0.0130292,59,0.2495674,16,15,4GY9LD,6/16/11,9/9/11,94087,4,SAN-JOSE-INTL_724945,724945,1,SAN-JOSE-INTL
FBDDJ3,NAPA-CO,59,543,485,58.35062,6,67,418,0.057,0.952,15,30-Jan-12,31-Mar-13,1770,42,0.0147581,59,0.2361054,28,26,58,485,0.042,0.934,36,29-Jan-09,29-Dec-11,1770,33,0.0125168,59,0.2740761,23,22,FBDDJ3,1/17/12,2/15/12,94903,2,NAPA-CO_724955,724955,1,NAPA-CO
S812VL,SAN-JOSE-REID,59,1052,880,171.1472,8,256,624,0.044,0.943,14,12-Feb-12,13-Mar-13,1306,46,0.0338726,59,0.4777497,39,44,288,763,0.065,0.722,37,12-Jan-09,11-Jan-12,1306,78,0.0612667,59,0.5846077,68,80,S812VL,1/21/12,3/16/12,95120,4,SAN-JOSE-REID_724946,724946,1,SAN-JOSE-REID
8WZD1Z,CONCORD,59,703,454,249.1931,9,165,289,0.043,0.958,21,2-Aug-11,1-Apr-13,1334,26,0.010408,59,0.216553,19,14,228,475,0.041,0.929,30,1-Feb-09,4-Jul-11,1334,40,0.0186671,59,0.3563236,29,25,8WZD1Z,8/2/11,10/14/11,94597,12,CONCORD_724936,724936,1,CONCORD
9IC5HT,MARYSVILLE-BEALE-AFB,60,860,798,61.68921,1,397,401,0.045,0.924,21,17-Aug-11,17-Apr-13,1648,48,0.0160716,60,0.2434122,36,26,357,502,0.02,0.976,30,17-Feb-09,19-Jul-11,1648,24,0.0091246,60,0.3048158,18,15,9IC5HT,8/2/11,10/25/11,95765,11,MARYSVILLE-BEALE-AFB_724837,724837,1,MARYSVILLE-BEALE-AFB
SEHDPS1526388264,SANDBERG,60,,,,11b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SEHDPS1526388264,8/24/11,7/27/12,91016,9,SANDBERG_723830,723830,1,SANDBERG
SEHDPS1526388359,LOS-ANGELES-DOWNTOWN,60,,,,12b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SEHDPS1526388359,10/10/11,2/28/12,91724,9,LOS-ANGELES-DOWNTOWN_722874,722874,1,LOS-ANGELES-DOWNTOWN
SGHDPS1526331746,LOS-ANGELES-DOWNTOWN,60,474,444,30.24844,13,122,322,0.019,0.998,5,27-Aug-12,27-Dec-12,526,9,0.0166161,60,0.6126439,9,9,166,308,0.057,0.864,30,2-Mar-10,27-Jul-12,526,35,0.0438044,60,0.5846606,27,23,SGHDPS1526331746,8/13/12,10/1/12,91107,9,LOS-ANGELES-DOWNTOWN_722874,722874,1,LOS-ANGELES-DOWNTOWN
SGHDPS1526215611,VAN-NUYS,60,628,379,249.0046,14,110,269,0.131,0.74,19,25-Jun-12,23-Dec-13,795,57,0.0486209,60,0.3379786,50,39,213,415,0.113,0.618,28,26-Feb-10,24-May-12,795,99,0.0806434,60,0.5225623,71,64,SGHDPS1526215611,6/11/12,9/20/12,91423,9,VAN-NUYS_722886,722886,1,VAN-NUYS
SEHDPS1526388932,LOS-ANGELES-DOWNTOWN,60,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SEHDPS1526388932,8/9/11,9/17/11,91790,9,LOS-ANGELES-DOWNTOWN_722874,722874,1,LOS-ANGELES-DOWNTOWN
SEHDPS1526388512,VAN-NUYS,60,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SEHDPS1526388512,12/1/11,2/15/12,91321,9,VAN-NUYS_722886,722886,1,VAN-NUYS
9264652903,CAMP-PENDLETON,60,718,678,40.08551,17,200,479,0.084,0.924,10,8-Jun-12,11-Mar-13,1194,70,0.0405865,60,0.4010624,57,48,220,498,0.032,0.931,40,9-Feb-09,9-May-12,1194,32,0.0184469,60,0.4174951,23,22,1386,5/22/12,6/19/12,92128,10,CAMP-PENDLETON_722926,722926,1,CAMP-PENDLETON
5708455284,CAMP-PENDLETON,60,576,521,54.84222,18b,222,299,0.024,0.988,11,8-May-12,8-Mar-13,1194,15,0.0092618,60,0.2501709,12,11,252,324,0.035,0.959,15,8-Feb-11,6-Apr-12,1194,30,0.0155249,60,0.2714258,20,19,5708455284,4/26/12,6/1/12,92040,10,CAMP-PENDLETON_722926,722926,1,CAMP-PENDLETON
9069281964,SAN-DIEGO-MONTGOMER,60,498,389,108.5222,19b,184,205,0.037,0.977,11,7-May-12,7-Mar-13,709,17,0.014855,60,0.2897156,14,11,189,308,0.024,0.954,39,5-Feb-09,5-Apr-12,709,16,0.0157696,60,0.434606,12,11,9069281964,4/10/12,7/30/12,92115,7,SAN-DIEGO-MONTGOMER_722903,722903,1,SAN-DIEGO-MONTGOMER
E3RCZ8,LIVERMORE,60,684,347,336.96,2,76,271,0.024,0.982,22,15-Jul-11,11-Apr-13,1882,11,0.0043471,60,0.144079,8,8,99,584,0.08,0.86,17,12-Feb-10,14-Jun-11,1882,87,0.0323237,60,0.3104815,55,61,E3RCZ8,6/15/11,9/10/11,94526,12,LIVERMORE_724927,724927,1,LIVERMORE
9608731398,SAN-DIEGO-MONTGOMER,60,467,440,27.30789,20,170,270,0.059,0.965,10,23-May-12,22-Feb-13,709,31,0.0255904,60,0.3812076,26,18,185,282,0.032,0.913,39,24-Feb-09,24-Apr-12,709,21,0.0201385,60,0.3980713,15,14,1351,5/2/12,5/23/12,92117,7,SAN-DIEGO-MONTGOMER_722903,722903,1,SAN-DIEGO-MONTGOMER
NKP4ZU,CONCORD,60,830,610,219.7415,3,305,305,0.052,0.909,19,5-Oct-11,4-Apr-13,1518,44,0.0154302,60,0.2009573,32,23,411,418,0.036,0.883,32,4-Feb-09,6-Sep-11,1518,41,0.0182769,60,0.2756385,30,28,NKP4ZU,10/1/11,11/21/11,94556,12,CONCORD_724936,724936,1,CONCORD
OVYM2X,OAKLAND,60,693,479,213.4597,4,202,278,0.052,0.869,19,21-Sep-11,21-Mar-13,1586,39,0.0165007,60,0.175093,25,26,187,506,0.041,0.891,32,21-Jan-09,22-Aug-11,1586,44,0.0203099,60,0.3188444,28,32,OVYM2X,8/23/11,10/27/11,94619,3,OAKLAND_724930,724930,1,OAKLAND
4GY9LD,SAN-JOSE-INTL,60,471,412,58.7402,5,91,321,0.036,0.97,22,1-Jul-11,30-Mar-13,1350,21,0.0093762,60,0.2376765,15,13,169,302,0.035,0.922,29,29-Jan-09,1-Jun-11,1350,25,0.0125163,60,0.223519,17,17,4GY9LD,6/16/11,9/9/11,94087,4,SAN-JOSE-INTL_724945,724945,1,SAN-JOSE-INTL
FBDDJ3,NAPA-CO,60,543,485,57.89508,6,42,443,0.06,0.947,15,30-Jan-12,31-Mar-13,1995,45,0.01453,60,0.2218617,29,29,31,512,0.043,0.929,36,29-Jan-09,29-Dec-11,1995,35,0.0121456,60,0.2565894,23,24,FBDDJ3,1/17/12,2/15/12,94903,2,NAPA-CO_724955,724955,1,NAPA-CO
S812VL,SAN-JOSE-REID,60,1039,876,163.9747,8,236,640,0.039,0.957,14,12-Feb-12,13-Mar-13,1498,41,0.0261719,60,0.4270262,34,39,261,778,0.063,0.74,37,12-Jan-09,11-Jan-12,1498,77,0.0520768,60,0.5194948,65,78,S812VL,1/21/12,3/16/12,95120,4,SAN-JOSE-REID_724946,724946,1,SAN-JOSE-REID
8WZD1Z,CONCORD,60,702,457,244.1521,9,152,306,0.04,0.962,21,2-Aug-11,1-Apr-13,1518,25,0.0091269,60,0.2013822,18,14,202,499,0.04,0.933,30,1-Feb-09,4-Jul-11,1518,40,0.0167124,60,0.3287913,28,25,8WZD1Z,8/2/11,10/14/11,94597,12,CONCORD_724936,724936,1,CONCORD
9IC5HT,MARYSVILLE-BEALE-AFB,61,858,799,58.50781,1,380,419,0.044,0.927,21,17-Aug-11,17-Apr-13,1829,48,0.0147229,61,0.2290899,35,27,339,519,0.022,0.973,30,17-Feb-09,19-Jul-11,1829,26,0.008996,61,0.2839788,19,16,9IC5HT,8/2/11,10/25/11,95765,11,MARYSVILLE-BEALE-AFB_724837,724837,1,MARYSVILLE-BEALE-AFB
SEHDPS1526388264,SANDBERG,61,,,,11b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SEHDPS1526388264,8/24/11,7/27/12,91016,9,SANDBERG_723830,723830,1,SANDBERG
SEHDPS1526388359,LOS-ANGELES-DOWNTOWN,61,,,,12b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SEHDPS1526388359,10/10/11,2/28/12,91724,9,LOS-ANGELES-DOWNTOWN_722874,722874,1,LOS-ANGELES-DOWNTOWN
SGHDPS1526331746,LOS-ANGELES-DOWNTOWN,61,482,440,41.63776,13,112,329,0.027,0.996,5,27-Aug-12,27-Dec-12,673,12,0.0180141,61,0.4882933,12,12,150,332,0.053,0.878,30,2-Mar-10,27-Jul-12,673,34,0.0346847,61,0.4926348,25,23,SGHDPS1526331746,8/13/12,10/1/12,91107,9,LOS-ANGELES-DOWNTOWN_722874,722874,1,LOS-ANGELES-DOWNTOWN
SGHDPS1526215611,VAN-NUYS,61,632,389,242.2506,14,103,287,0.13,0.734,19,25-Jun-12,23-Dec-13,948,58,0.0441751,61,0.3025599,51,42,193,439,0.111,0.622,28,26-Feb-10,24-May-12,948,100,0.0708038,61,0.4630369,70,67,SGHDPS1526215611,6/11/12,9/20/12,91423,9,VAN-NUYS_722886,722886,1,VAN-NUYS
SEHDPS1526388932,LOS-ANGELES-DOWNTOWN,61,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SEHDPS1526388932,8/9/11,9/17/11,91790,9,LOS-ANGELES-DOWNTOWN_722874,722874,1,LOS-ANGELES-DOWNTOWN
SEHDPS1526388512,VAN-NUYS,61,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SEHDPS1526388512,12/1/11,2/15/12,91321,9,VAN-NUYS_722886,722886,1,VAN-NUYS
9264652903,CAMP-PENDLETON,61,716,695,21.49652,17,185,510,0.073,0.939,10,8-Jun-12,11-Mar-13,1393,64,0.0328907,61,0.366253,51,46,190,526,0.03,0.94,40,9-Feb-09,9-May-12,1393,31,0.0154885,61,0.3777161,21,22,1386,5/22/12,6/19/12,92128,10,CAMP-PENDLETON_722926,722926,1,CAMP-PENDLETON
5708455284,CAMP-PENDLETON,61,574,529,44.79053,18b,213,316,0.021,0.99,11,8-May-12,8-Mar-13,1393,14,0.0076599,61,0.227082,11,11,230,344,0.033,0.965,15,8-Feb-11,6-Apr-12,1393,29,0.0130901,61,0.246716,19,18,5708455284,4/26/12,6/1/12,92040,10,CAMP-PENDLETON_722926,722926,1,CAMP-PENDLETON
9069281964,SAN-DIEGO-MONTGOMER,61,501,400,100.9942,19b,174,226,0.03,0.983,11,7-May-12,7-Mar-13,884,15,0.0110501,61,0.2556658,12,10,174,328,0.022,0.96,39,5-Feb-09,5-Apr-12,884,15,0.0123637,61,0.3707459,11,11,9069281964,4/10/12,7/30/12,92115,7,SAN-DIEGO-MONTGOMER_722903,722903,1,SAN-DIEGO-MONTGOMER
E3RCZ8,LIVERMORE,61,675,347,327.5386,2,66,282,0.021,0.986,22,15-Jul-11,11-Apr-13,2092,10,0.0035745,61,0.134769,7,7,67,608,0.082,0.86,17,12-Feb-10,14-Jun-11,2092,89,0.0302748,61,0.2907014,55,63,E3RCZ8,6/15/11,9/10/11,94526,12,LIVERMORE_724927,724927,1,LIVERMORE
9608731398,SAN-DIEGO-MONTGOMER,61,470,458,11.98859,20,158,300,0.048,0.975,10,23-May-12,22-Feb-13,884,26,0.019173,61,0.3398471,22,17,170,301,0.031,0.918,39,24-Feb-09,24-Apr-12,884,21,0.0167415,61,0.3402577,15,15,1351,5/2/12,5/23/12,92117,7,SAN-DIEGO-MONTGOMER_722903,722903,1,SAN-DIEGO-MONTGOMER
NKP4ZU,CONCORD,61,828,610,218.6671,3,287,323,0.05,0.916,19,5-Oct-11,4-Apr-13,1707,43,0.0138841,61,0.1892248,31,24,392,436,0.035,0.891,32,4-Feb-09,6-Sep-11,1707,41,0.0163236,61,0.2553993,29,28,NKP4ZU,10/1/11,11/21/11,94556,12,CONCORD_724936,724936,1,CONCORD
OVYM2X,OAKLAND,61,693,477,215.5397,4,167,310,0.052,0.87,19,21-Sep-11,21-Mar-13,1846,41,0.0157485,61,0.1678052,25,29,143,550,0.042,0.885,32,21-Jan-09,22-Aug-11,1846,48,0.0196263,61,0.2977321,29,36,OVYM2X,8/23/11,10/27/11,94619,3,OAKLAND_724930,724930,1,OAKLAND
4GY9LD,SAN-JOSE-INTL,61,471,417,53.70065,5,77,340,0.038,0.967,22,1-Jul-11,30-Mar-13,1554,22,0.0090504,61,0.2185298,16,14,158,313,0.039,0.907,29,29-Jan-09,1-Jun-11,1554,28,0.0123981,61,0.2014397,18,19,4GY9LD,6/16/11,9/9/11,94087,4,SAN-JOSE-INTL_724945,724945,1,SAN-JOSE-INTL
FBDDJ3,NAPA-CO,61,541,485,56.0368,6,15,470,0.063,0.942,15,30-Jan-12,31-Mar-13,2235,48,0.0144168,61,0.2103145,30,32,-3,544,0.045,0.924,36,29-Jan-09,29-Dec-11,2235,38,0.0119631,61,0.243178,24,27,FBDDJ3,1/17/12,2/15/12,94903,2,NAPA-CO_724955,724955,1,NAPA-CO
S812VL,SAN-JOSE-REID,61,1028,868,160.0817,8,213,656,0.033,0.968,14,12-Feb-12,13-Mar-13,1700,36,0.0202171,61,0.3856201,29,34,233,795,0.061,0.755,37,12-Jan-09,11-Jan-12,1700,76,0.0449953,61,0.4676743,63,76,S812VL,1/21/12,3/16/12,95120,4,SAN-JOSE-REID_724946,724946,1,SAN-JOSE-REID
8WZD1Z,CONCORD,61,699,460,238.862,9,139,321,0.039,0.964,21,2-Aug-11,1-Apr-13,1707,25,0.0083353,61,0.1881136,18,14,178,520,0.04,0.932,30,1-Feb-09,4-Jul-11,1707,41,0.0155253,61,0.304826,28,27,8WZD1Z,8/2/11,10/14/11,94597,12,CONCORD_724936,724936,1,CONCORD
9IC5HT,MARYSVILLE-BEALE-AFB,62,856,800,55.91742,1,364,435,0.043,0.928,21,17-Aug-11,17-Apr-13,2014,48,0.0137789,62,0.2161923,35,28,321,535,0.024,0.968,30,17-Feb-09,19-Jul-11,2014,29,0.0091046,62,0.2655185,20,18,9IC5HT,8/2/11,10/25/11,95765,11,MARYSVILLE-BEALE-AFB_724837,724837,1,MARYSVILLE-BEALE-AFB
SEHDPS1526388264,SANDBERG,62,,,,11b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SEHDPS1526388264,8/24/11,7/27/12,91016,9,SANDBERG_723830,723830,1,SANDBERG
SEHDPS1526388359,LOS-ANGELES-DOWNTOWN,62,,,,12b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SEHDPS1526388359,10/10/11,2/28/12,91724,9,LOS-ANGELES-DOWNTOWN_722874,722874,1,LOS-ANGELES-DOWNTOWN
SGHDPS1526331746,LOS-ANGELES-DOWNTOWN,62,485,438,47.1756,13,102,336,0.047,0.987,5,27-Aug-12,27-Dec-12,835,22,0.0263758,62,0.4021593,21,22,134,351,0.052,0.88,30,2-Mar-10,27-Jul-12,835,34,0.029323,62,0.4208353,25,24,SGHDPS1526331746,8/13/12,10/1/12,91107,9,LOS-ANGELES-DOWNTOWN_722874,722874,1,LOS-ANGELES-DOWNTOWN
SGHDPS1526215611,VAN-NUYS,62,633,397,235.4217,14,95,302,0.13,0.726,19,25-Jun-12,23-Dec-13,1112,60,0.0404143,62,0.2715161,52,45,170,463,0.11,0.626,28,26-Feb-10,24-May-12,1112,102,0.0630438,62,0.4160061,70,70,SGHDPS1526215611,6/11/12,9/20/12,91423,9,VAN-NUYS_722886,722886,1,VAN-NUYS
SEHDPS1526388932,LOS-ANGELES-DOWNTOWN,62,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SEHDPS1526388932,8/9/11,9/17/11,91790,9,LOS-ANGELES-DOWNTOWN_722874,722874,1,LOS-ANGELES-DOWNTOWN
SEHDPS1526388512,VAN-NUYS,62,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SEHDPS1526388512,12/1/11,2/15/12,91321,9,VAN-NUYS_722886,722886,1,VAN-NUYS
9264652903,CAMP-PENDLETON,62,712,709,2.648743,17,171,539,0.064,0.952,10,8-Jun-12,11-Mar-13,1603,57,0.0266848,62,0.3360301,45,43,157,555,0.028,0.946,40,9-Feb-09,9-May-12,1603,30,0.013437,62,0.3463604,20,22,1386,5/22/12,6/19/12,92128,10,CAMP-PENDLETON_722926,722926,1,CAMP-PENDLETON
5708455284,CAMP-PENDLETON,62,572,535,37.04211,18b,203,332,0.022,0.989,11,8-May-12,8-Mar-13,1603,15,0.0071572,62,0.207224,12,11,209,363,0.033,0.964,15,8-Feb-11,6-Apr-12,1603,30,0.0120833,62,0.2262362,19,19,5708455284,4/26/12,6/1/12,92040,10,CAMP-PENDLETON_722926,722926,1,CAMP-PENDLETON
9069281964,SAN-DIEGO-MONTGOMER,62,502,407,95.1308,19b,162,246,0.027,0.987,11,7-May-12,7-Mar-13,1073,14,0.0088647,62,0.228951,11,10,156,346,0.022,0.96,39,5-Feb-09,5-Apr-12,1073,16,0.0107511,62,0.3223614,11,12,9069281964,4/10/12,7/30/12,92115,7,SAN-DIEGO-MONTGOMER_722903,722903,1,SAN-DIEGO-MONTGOMER
E3RCZ8,LIVERMORE,62,667,348,318.7528,2,55,294,0.019,0.988,22,15-Jul-11,11-Apr-13,2315,10,0.0030897,62,0.1267907,7,7,32,635,0.084,0.858,17,12-Feb-10,14-Jun-11,2315,93,0.0288421,62,0.2741619,56,67,E3RCZ8,6/15/11,9/10/11,94526,12,LIVERMORE_724927,724927,1,LIVERMORE
9608731398,SAN-DIEGO-MONTGOMER,62,471,471,0.0392151,20,141,330,0.036,0.986,10,23-May-12,22-Feb-13,1073,20,0.0131311,62,0.3075419,17,14,152,319,0.031,0.918,39,24-Feb-09,24-Apr-12,1073,21,0.0145802,62,0.2971514,15,16,1351,5/2/12,5/23/12,92117,7,SAN-DIEGO-MONTGOMER_722903,722903,1,SAN-DIEGO-MONTGOMER
NKP4ZU,CONCORD,62,827,609,217.7301,3,268,341,0.049,0.921,19,5-Oct-11,4-Apr-13,1908,43,0.0127517,62,0.1789521,30,24,373,454,0.034,0.895,32,4-Feb-09,6-Sep-11,1908,41,0.0148525,62,0.2380544,28,28,NKP4ZU,10/1/11,11/21/11,94556,12,CONCORD_724936,724936,1,CONCORD
OVYM2X,OAKLAND,62,690,474,216.0781,4,129,345,0.053,0.867,19,21-Sep-11,21-Mar-13,2123,44,0.0154449,62,0.1623253,25,33,91,600,0.044,0.876,32,21-Jan-09,22-Aug-11,2123,52,0.0193809,62,0.2823963,30,41,OVYM2X,8/23/11,10/27/11,94619,3,OAKLAND_724930,724930,1,OAKLAND
4GY9LD,SAN-JOSE-INTL,62,471,421,50.42712,5,62,359,0.04,0.961,22,1-Jul-11,30-Mar-13,1772,24,0.0090673,62,0.2023374,17,16,147,324,0.042,0.89,29,29-Jan-09,1-Jun-11,1772,31,0.0123378,62,0.1828169,20,22,4GY9LD,6/16/11,9/9/11,94087,4,SAN-JOSE-INTL_724945,724945,1,SAN-JOSE-INTL
FBDDJ3,NAPA-CO,62,537,481,55.8064,6,-21,502,0.066,0.938,15,30-Jan-12,31-Mar-13,2489,52,0.0144189,62,0.201694,32,36,-42,579,0.047,0.918,36,29-Jan-09,29-Dec-11,2489,41,0.0118983,62,0.2326741,25,30,FBDDJ3,1/17/12,2/15/12,94903,2,NAPA-CO_724955,724955,1,NAPA-CO
S812VL,SAN-JOSE-REID,62,1020,860,160.0986,8,188,672,0.029,0.976,14,12-Feb-12,13-Mar-13,1914,32,0.0158807,62,0.3510182,25,30,206,814,0.059,0.768,37,12-Jan-09,11-Jan-12,1914,76,0.0395516,62,0.4252914,61,76,S812VL,1/21/12,3/16/12,95120,4,SAN-JOSE-REID_724946,724946,1,SAN-JOSE-REID
8WZD1Z,CONCORD,62,696,462,234.2081,9,125,337,0.039,0.963,21,2-Aug-11,1-Apr-13,1908,25,0.0078961,62,0.1765542,18,15,154,542,0.041,0.929,30,1-Feb-09,4-Jul-11,1908,42,0.0148332,62,0.2840609,29,28,8WZD1Z,8/2/11,10/14/11,94597,12,CONCORD_724936,724936,1,CONCORD
9IC5HT,MARYSVILLE-BEALE-AFB,63,854,801,52.97394,1,350,451,0.044,0.927,21,17-Aug-11,17-Apr-13,2207,49,0.0131155,63,0.204462,35,29,304,550,0.026,0.962,30,17-Feb-09,19-Jul-11,2207,32,0.009329,63,0.2492474,22,21,9IC5HT,8/2/11,10/25/11,95765,11,MARYSVILLE-BEALE-AFB_724837,724837,1,MARYSVILLE-BEALE-AFB
SEHDPS1526388264,SANDBERG,63,,,,11b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SEHDPS1526388264,8/24/11,7/27/12,91016,9,SANDBERG_723830,723830,1,SANDBERG
